0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,predicted_cluster
1.9762383355443482,5.586452311329058,2.6598949903038815,3.3421158719982453,5.036384772356183,4.264544733869583,0.9942485575792658,0.13989133208950394,0.580433052193442,1.8817633035243118,3.3079862115502077,1.513406868979717,0.8170940980323474,0.6077860684133161,1.1997306486544037,2.4079514300564426,2.955731219493646,2.6603309038391,2.326228315157681,1.0665443060994917,1.3009300039179155,1.0965049613338602,0.12645661725721552,-0.6395071408970084,0
-0.6298486097217625,-0.46376420099828775,-0.49244545678650564,-0.3944745747349376,1.6390159908320476,-0.4702224009515908,-0.3635189722923627,1.0741829543487442,0.8361018701587088,0.46425477198701187,0.0717782726440153,0.3925161914158324,0.6333238620498505,0.6328144870193148,0.7725420154002698,0.9569934114347386,1.2426160152889851,1.2449261383001267,1.0585716758092953,0.8016735156327387,1.0260077008574011,0.2818249327307655,0.3819107139211243,0.8845261115799201,3
0.28006153867521955,-0.3845852314573833,-0.3889644212318806,-0.3989878100901418,-0.356103893057711,-0.4336207801469572,0.0013985954744723406,0.3262096035805086,3.2342816109023387,0.4464280301617203,-1.1456718236632886,1.3292358831274231,-0.8908880952167435,-0.9906250973021689,-0.9273028547981167,-0.689463210700644,0.5244282819878447,1.1958565620744437,0.8648506841123915,0.10556532047615404,0.9287179793305187,-0.3980155901623149,-0.7967878081857154,-0.7137262691270482,2
-0.33215227394473174,-0.5726352841170312,0.7171454163333011,-0.3941982542029863,-0.46702322804848034,-0.555842394935088,-1.002744879908257,0.03480602679204125,1.9511328869468507,0.08850609847063666,0.35178016680905694,2.032998389431559,0.24803503396055568,0.33474521379294675,0.2520593128147738,-0.8588684887607975,-0.6000757686923295,-0.5430606783656521,1.4838439253154396,1.3731719751812828,1.4901159240878814,1.6626438247299646,1.9092747686273601,2.0307789649044383,3
1.4138388988783661,1.6977153869723747,1.9040720875896244,-0.4147380804113649,-0.587749165188648,-0.4780060367682723,-0.9791133665752348,-0.24215863402942978,0.143300321146511,1.9229651679159079,0.7109453871981688,-0.8512394662461787,-0.44415085488716033,0.6400605863027413,-0.06987650368097205,-0.8271377164500296,0.5094133262006652,0.7901092059717547,1.0984909298691632,0.42553115797886354,0.4838260234237363,-0.8288161196191886,-1.3055363654306253,-0.8693071437264774,2
-0.645155307219019,-0.5460651601100164,-0.5331764957226598,-0.4941341799253662,-0.5376688474159917,0.956777498773365,-0.6188307088820035,0.25596521499301816,1.7199766005108788,0.8757083030497198,0.12108093174948789,0.01106318545842506,0.02658308292365828,-0.5541749118144664,-0.3173671375184152,0.5551239854684129,0.7721335746978887,0.5008549835968578,1.3370925220013228,1.9945984435486706,1.4552790713630177,2.5068482491497956,1.916332150826861,2.082196658305014,3
1.6772979925502263,2.3450300330932747,2.934527044912999,3.6442263202649787,4.110470151939676,4.910493844323003,1.6719899151025719,2.8439065040905955,3.650416311310744,2.956505202616814,2.391607919384153,2.3617195554317036,1.9819689272013346,2.6588630147696852,3.178071779297388,3.692926906209891,4.228767194687328,4.9733471109810585,2.5047388633616183,2.156519001631442,2.0258725305452177,1.328148320276151,3.3774030907738486,6.399726179487176,0
5.457619576210113,5.439585950880283,4.39181102807821,3.1889421904532527,3.2093100612206804,3.250355519422204,2.153433038945221,-0.021712015707343497,-0.037229357521150884,2.1539422032084454,1.9774190709556314,1.0472458956396768,0.3388468172401835,2.4633750065341005,0.3430962675655388,2.542565607511896,1.3145799608435607,0.7153365183897618,-0.7993219800268939,-1.1453986646226932,-1.2520631066854166,-1.294815216000133,-1.0747252590698926,-0.572751132902315,0
0.543628806887696,1.3166998087117807,-0.12094611947972227,0.37931502157263175,0.3603493222260128,0.43768311966562484,-1.0409992081213812,-0.921350239645793,1.5420716756730328,0.2548547729095243,0.9174119001879728,2.220662911056548,1.9633389032782027,1.2707062325862826,0.83277133605095,0.9038806085439987,3.6361326966563317,1.15097033681731,1.07867818480429,-0.08603566643514823,0.0768950373220509,1.8410996237320734,3.246590848037741,2.3198718554932536,3
2.8553728271358922,3.699774230900948,4.652892954882826,5.516390031078887,7.25496189163078,5.351473878270475,3.1189305035733943,1.8455961037647004,1.2148671940070264,3.4168153085378856,3.884269179773608,1.3932292383990192,1.448253241847912,2.0484281102712703,3.259605093708795,1.9781363746692127,3.1108995885539734,2.5874802964318455,1.885190734735007,1.1797384921580973,1.4048216332369887,0.7388762977501434,-0.6306500895220502,-0.1855846009385794,0
-0.29461570835075285,-0.1047354003534988,-0.020529993785639546,-0.02365242085631916,0.06148598099337373,1.5953136227347073,-0.6290797353827894,0.6235012577892833,0.9463415310109674,1.5425414698862723,1.4773691765755042,0.08878408129566882,-0.14599380535193648,-1.0332791628138,-0.9728015329227923,-0.7959706888249859,-0.8136448497646698,-0.6247302418687664,0.49245594202814885,0.010185399898640056,0.40931877834044106,-0.5038295282848093,-0.37623724596954317,-0.7552083975517341,2
0.574404463693134,-0.5346400067869999,-0.41574205475030274,-0.42523826062551345,-0.4067554692080022,-0.4816198676831602,-0.98518444596742,-0.5089597981572491,1.4414857704321302,-0.010131781369592707,-1.3006496162476606,-1.1882059946763868,-1.074504997669009,-0.5227620922182054,0.8622722196043731,0.7033485703363531,0.7569112300186209,1.558828212327555,1.1969997677699642,1.0125607730986121,0.2003566075965465,2.9620290083096124,2.0888716478791447,1.6867886438727981,3
1.2085236207879577,2.885798481946046,4.025473644220762,5.526337570229134,5.76664339843275,5.346933424044077,3.218222027826231,2.63621113623287,2.9883555232545236,3.2470245830837405,1.6246724986387413,0.1794927101231654,0.40294023287696584,0.6648539962833315,0.3988905560578519,-0.43972431492477726,-0.7874308938047321,-0.18250105029260502,0.5592709159124898,0.05981299951881433,1.3984849806685913,2.2871144141800426,2.611619274732901,0.3589942461731368,0
-0.6001006110521828,-0.4597786823972355,-0.5046244407060291,-0.40598793023290763,-0.43293814484960014,-0.5137736965925471,0.21767263876812604,-1.3941591061287022,0.08150738776322328,2.940116929872526,4.587232774109395,3.2579553326008903,2.230714246619445,1.3506483333293857,0.8401366573139523,1.7606114609347345,3.739080542688872,1.7268783201542215,2.488386004584845,1.8277511746077213,1.0485543948798381,0.1586143601143547,-0.7630820593203386,-0.26525226480055897,3
0.018982284896925914,0.3390520958736676,0.5660776224176249,0.9004555448327466,2.357182981248676,1.634880438136172,3.3405575415999427,2.102608807977232,3.508590629794602,2.1501405349229366,2.311746914021797,2.6089385868759236,3.0447619586186754,2.8894848125038317,2.3742222005933726,1.8074022698498515,2.348455065681229,1.9180687657708793,1.0663400997391796,0.639242261912229,0.4728326680376333,0.5380044051976297,1.419924371198565,3.0234197422192186,3
3.0604176688747597,3.940433129094485,5.067623652327784,5.772262843665774,5.7789254535519,5.5974923674763035,3.251319202577177,1.0705450975986177,1.3160314348375497,2.8019725242004543,1.9584421983942797,1.6428731946736979,1.6220951317479169,1.197226869041911,0.2514653352935639,1.1078353823435416,0.5467848045549436,0.6537922649515592,0.13749119313112565,-0.8946170655735319,-1.3067056827868526,-1.3416738927821332,-1.1164139484560167,-0.6227036738640506,0
-0.35389535660867905,-0.21779127800334722,-0.13651263535037136,0.031703792377920786,1.6779567702408245,0.6892613487405116,-0.6828055239824504,-1.2186418938545676,-1.3363045538677245,-1.4032377124255861,-1.1334391827720252,-0.9997605650551485,-0.8962931021574052,-0.8043415935617477,-0.765384582516308,0.5387753895824081,0.6326023281010051,1.2237832563780002,0.637053076521373,-0.18625217511123857,0.6042224222232865,-0.511592542601987,-1.0186518507744031,-0.218962604935926,1
